factor,strategy_type,lookback_days,start_date,end_date,top_n,hold_days,cost_bps,universe_source,raw_universe_count,available_ticker_count,missing_ticker_count,daily_count,total_return,cagr,ann_vol,sharpe_0rf,max_drawdown,hit_rate,bench_cagr,excess_cagr_vs_bench,corr_vs_bench,avg_turnover,rebalance_count,avg_holding_names,config_rank
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,5,20,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,9.910127760424418,2.1909307352509972,0.6175121374324197,2.195099095711446,-0.40027005626419254,0.5067437379576107,0.3147880980783788,1.8761426371726184,0.6022042158287721,0.5681818181818181,22,5.0,3
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,5,20,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,6.546040713413632,1.667938224418552,0.5884857294593544,1.9683898848997454,-0.4722269063650667,0.4605009633911368,0.3147880980783788,1.3531501263401733,0.5535095785151264,0.35500000000000004,20,5.0,4
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,5,20,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,5.2986322065016225,1.4438431204680948,0.531944143823608,1.9492889909338074,-0.47188861681988303,0.5549132947976878,0.3147880980783788,1.129055022389716,0.6502633402983281,0.8680000000000001,25,5.0,5
F006_SHORT_REV_5D,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,5,20,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,2.9168689366541125,0.9404436553057014,0.4982678364567174,1.5803977033245185,-0.4898178746645927,0.535645472061657,0.3147880980783788,0.6256555572273226,0.7300901513056155,0.9192307692307692,26,5.0,6
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,5,20,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,5.215452194145807,1.4281191619549012,0.4281175426821865,2.2893566061983135,-0.44554899208531495,0.5684007707129094,0.3147880980783788,1.1133310638765224,0.7135415579534152,0.9730769230769231,26,5.0,1
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,5,20,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,8.081546361927083,1.918997091437547,0.5460210481608764,2.244143742811671,-0.3866379398220341,0.44701348747591524,0.3147880980783788,1.6042089933591681,0.5968267163728894,0.745,20,5.0,2
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,5,20,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,9.574694139159515,2.142912927828341,0.6175851788228218,2.1702705473258233,-0.403977771376417,0.5048169556840078,0.3147880980783788,1.8281248297499624,0.602326342168285,0.5681818181818181,22,5.0,3
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,5,20,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,6.413102571918641,1.6450126302564723,0.5885536863037224,1.9535190874201527,-0.47358270105082245,0.45857418111753373,0.3147880980783788,1.3302245321780934,0.5536636804188491,0.35500000000000004,20,5.0,4
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,5,20,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,4.967064310260021,1.380509638506069,0.5319255704188912,1.899836892760798,-0.47801624667553255,0.5529865125240848,0.3147880980783788,1.06572154042769,0.650601260701111,0.8680000000000001,25,5.0,5
F006_SHORT_REV_5D,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,5,20,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,2.68868910899343,0.8847086945356002,0.4986821133339666,1.5209083370012486,-0.4933747563988784,0.5337186897880539,0.3147880980783788,0.5699205964572214,0.7298366792158363,0.9192307692307692,26,5.0,6
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,3,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,7.90096052521328,1.890668243918642,0.503884165397056,2.3639072091762525,-0.3799559204708318,0.535645472061657,0.3147880980783788,1.5758801458402631,0.6754367851815015,0.254421768707483,147,10.0,1
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,3,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,7.6841740069815945,1.8562671000091635,0.5068787127748284,2.331796251564287,-0.41605300182327576,0.5799614643545279,0.3147880980783788,1.5414790019307847,0.698480342942228,0.4403614457831325,166,10.0,2
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,3,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,4.892081507818616,1.3659377936052386,0.46878541972065507,2.080899301289719,-0.5095394365648438,0.5067437379576107,0.3147880980783788,1.0511496955268598,0.6303123971037555,0.5669172932330827,133,10.0,3
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,3,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,5.53662892254346,1.4882519082286674,0.5097235324861648,2.049931130461015,-0.45242580484082373,0.4682080924855491,0.3147880980783788,1.1734638101502886,0.617239658278466,0.13834586466165413,133,10.0,4
F006_SHORT_REV_5D,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,3,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.5477213877182843,1.0863695399633935,0.5048416024460117,1.7090837680739792,-0.39193257441339724,0.5510597302504817,0.3147880980783788,0.7715814418850147,0.8160297238668929,0.6947368421052632,171,10.0,5
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,3,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,1.6469363533016712,0.6042156145988644,0.4083043360342038,1.3622141003068173,-0.33274919324240915,0.5394990366088632,0.3147880980783788,0.2894275165204856,0.7987077356979767,0.8476470588235295,170,10.0,6
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,3,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,7.415618899616344,1.8130324009720948,0.5040633276134106,2.309027538909009,-0.38479074639543687,0.535645472061657,0.3147880980783788,1.498244302893716,0.6756493385101501,0.254421768707483,147,10.0,1
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,3,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,6.780261839727632,1.7078304500410764,0.5074591031375644,2.2242135632994198,-0.4260949578628862,0.5780346820809249,0.3147880980783788,1.3930423519626975,0.6989231706551957,0.4403614457831325,166,10.0,2
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,3,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,5.360937187645782,1.4555511034851736,0.5094660859818987,2.0246626998037907,-0.4550540170661973,0.4682080924855491,0.3147880980783788,1.1407630054067948,0.6172969199632933,0.13834586466165413,133,10.0,3
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,3,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,4.268598511272074,1.2408791325305746,0.467810646441234,1.9678467183639547,-0.5197278716357543,0.49903660886319845,0.3147880980783788,0.9260910344521958,0.6302586084960019,0.5669172932330827,133,10.0,4
F006_SHORT_REV_5D,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,3,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,2.804791066349315,0.9132826055850822,0.5053772382366578,1.5360639022964555,-0.4002908860269274,0.5337186897880539,0.3147880980783788,0.5984945075067034,0.81625918311563,0.6947368421052632,171,10.0,5
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,3,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,1.1345746265394316,0.44509645920849805,0.4074539859366801,1.1074783760874183,-0.35513864581632426,0.5317919075144508,0.3147880980783788,0.13030836113011923,0.7970901532006769,0.8476470588235295,170,10.0,6
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,3,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,6.664314735590687,1.688160893768511,0.5044107162265805,2.217433581209674,-0.3927725233205125,0.5317919075144508,0.3147880980783788,1.3733727956901323,0.6759378777063142,0.254421768707483,147,10.0,1
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,3,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,5.476781635666477,1.477164130763386,0.50854533164186,2.044976625022831,-0.4424647762625358,0.5722543352601156,0.3147880980783788,1.1623760326850072,0.6994953715343197,0.4403614457831325,166,10.0,2
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,3,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,5.0784324598051755,1.4019796826618522,0.509052303365257,1.9824322850826528,-0.4594083268571617,0.4662813102119461,0.3147880980783788,1.0871915845834734,0.6173739347573997,0.13834586466165413,133,10.0,3
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,3,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.3716174687512783,1.0467426608248958,0.4663614701289098,1.7777061077220746,-0.5362586937059113,0.48554913294797686,0.3147880980783788,0.7319545627465169,0.6299313907190527,0.5669172932330827,133,10.0,4
F006_SHORT_REV_5D,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,3,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,1.8251102207714127,0.655769374906175,0.506557335240443,1.2478027584222653,-0.42982165700939357,0.5221579961464354,0.3147880980783788,0.3409812768277962,0.8161772549036811,0.6947368421052632,171,10.0,5
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,3,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,0.4904660348525449,0.21382586487790434,0.40653938204222695,0.6797063599174005,-0.41022922181818045,0.5163776493256262,0.3147880980783788,-0.10096223320047448,0.7933969538788139,0.8476470588235295,170,10.0,6
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,5,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,7.545386051011519,1.8340108784473128,0.5019147520118837,2.3321011615841885,-0.4202043934478181,0.5183044315992292,0.3147880980783788,1.519222780368934,0.6760046442562139,0.3022727272727273,88,10.0,1
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,5,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,5.682100821918264,1.5149873422774895,0.47130450207974395,2.1989054743896257,-0.4134527101328165,0.4605009633911368,0.3147880980783788,1.2001992441991107,0.6539309707290575,0.6425000000000001,80,10.0,2
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,5,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,5.644462987655577,1.5080990565082946,0.5196527552137347,2.0370608448888152,-0.4384398537840859,0.4720616570327553,0.3147880980783788,1.1933109584299157,0.608160480304845,0.17750000000000002,80,10.0,3
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,5,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.375683214417279,1.047666700504101,0.4274794672596817,1.8908029096239367,-0.44986377709534986,0.5626204238921002,0.3147880980783788,0.7328786024257221,0.8276767040238041,0.8774509803921572,102,10.0,4
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,5,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,4.139659901056664,1.214081345167179,0.49843975703145443,1.8511393529352065,-0.41789409789191834,0.5722543352601156,0.3147880980783788,0.8992932470888002,0.7042581623308777,0.5430000000000001,100,10.0,5
F006_SHORT_REV_5D,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,5,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.5457834119431526,1.0859377957524154,0.48036539048281096,1.7698612384588905,-0.4010699634735909,0.5433526011560693,0.3147880980783788,0.7711496976740366,0.8170595964081754,0.8796116504854371,103,10.0,6
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,5,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,7.2118565284021106,1.7797529904973053,0.5019779315654546,2.293213492849393,-0.4229352173261308,0.5183044315992292,0.3147880980783788,1.4649648924189265,0.6760039821071927,0.3022727272727273,88,10.0,1
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,5,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,5.18828554255719,1.422960279431682,0.47120420253243783,2.119926363578158,-0.4229990321829866,0.45664739884393063,0.3147880980783788,1.1081721813533032,0.6537377791002574,0.6425000000000001,80,10.0,2
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,5,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,5.505010183440537,1.4824005107838714,0.5196307528685512,2.0172441262687606,-0.4405742042389017,0.4701348747591522,0.3147880980783788,1.1676124127054925,0.6081264632863129,0.17750000000000002,80,10.0,3
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,5,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.7394236450550578,1.1286190554499496,0.49828783558923273,1.7723360061267737,-0.42555654039749424,0.5703275529865125,0.3147880980783788,0.8138309573715707,0.7043179010550673,0.5430000000000001,100,10.0,4
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,5,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,2.8268315363500283,0.9186560978107694,0.4275735943253958,1.7379334441202994,-0.46076855724948007,0.5568400770712909,0.3147880980783788,0.6038679997323906,0.8281247194737038,0.8774509803921572,102,10.0,5
F006_SHORT_REV_5D,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,5,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,2.9703641003865333,0.953266717982989,0.4801394145187142,1.6332630357604208,-0.4094354339562801,0.5375722543352601,0.3147880980783788,0.6384786199046102,0.8169665850983197,0.8796116504854371,103,10.0,6
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,5,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,6.6842487831235236,1.6915533975057349,0.5021272935430579,2.2282269114326625,-0.42746239233351,0.5183044315992292,0.3147880980783788,1.376765299427356,0.6759435582273791,0.3022727272727273,88,10.0,1
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,5,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,4.444080900149212,1.2768139151532303,0.47118874884453044,1.9875796064530595,-0.4385865521588269,0.4508670520231214,0.3147880980783788,0.9620258170748515,0.6532052250288761,0.6425000000000001,80,10.0,2
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,5,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,5.27895560864746,1.440133242206712,0.5196083377457108,1.9841580955107687,-0.4441153166145674,0.4682080924855491,0.3147880980783788,1.125345144128333,0.6080530794621367,0.17750000000000002,80,10.0,3
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,5,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,3.1397726443752028,0.9932987754668747,0.4981596414842544,1.640478492390913,-0.43811762566414736,0.5684007707129094,0.3147880980783788,0.6785106773884959,0.7042407798792651,0.5430000000000001,100,10.0,4
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,5,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,2.0595350403321047,0.7211137478500196,0.4280950939691688,1.4820371451148042,-0.4784965577008099,0.5529865125240848,0.3147880980783788,0.40632564977164076,0.8281649998855393,0.8774509803921572,102,10.0,5
F006_SHORT_REV_5D,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,5,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,2.1673191367602707,0.7502918936593304,0.48009158254862894,1.404350968940509,-0.4264007958846875,0.5298651252408478,0.3147880980783788,0.43550379558095154,0.8162519716071719,0.8796116504854371,103,10.0,6
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,10,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,8.224848352803935,1.9412715362630117,0.5034958325728247,2.400326519569297,-0.4080840306521175,0.5221579961464354,0.3147880980783788,1.626483438184633,0.6769489730476783,0.39999999999999997,44,10.0,1
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,10,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,6.197704534833269,1.6074129052805994,0.4585541153229117,2.3261103692186453,-0.4165876211724753,0.4836223506743738,0.3147880980783788,1.2926248072022206,0.6545719427919149,0.6825000000000001,40,10.0,2
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,10,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,5.321717210318235,1.4481880360094022,0.5182417118168524,1.9945854822941538,-0.4392964387667483,0.4624277456647399,0.3147880980783788,1.1333999379310233,0.6074834596942393,0.2475,40,10.0,3
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,10,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,4.41967018700673,1.2718512112103686,0.4905329083276023,1.9256637930002332,-0.47634194261271745,0.5510597302504817,0.3147880980783788,0.9570631131319898,0.7123439585408723,0.6700000000000002,50,10.0,4
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,10,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,2.6884578424137127,0.8846513191991741,0.4087306142628598,1.7547126514396372,-0.39551657500392357,0.5780346820809249,0.3147880980783788,0.5698632211207952,0.8365962350555936,0.9117647058823529,51,10.0,5
F006_SHORT_REV_5D,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,10,10.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,1.532997274788333,0.5703067212179109,0.4599283861256816,1.2117512894331122,-0.47343641020107774,0.5452793834296724,0.3147880980783788,0.2555186231395321,0.7937775736616064,0.8134615384615386,52,10.0,6
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,10,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,7.983768464417002,1.9036948377773784,0.5036686032723331,2.37405288822582,-0.41019296464154364,0.5221579961464354,0.3147880980783788,1.5889067396989995,0.6772335135398683,0.39999999999999997,44,10.0,1
F010_XSEC_COMPOSITE_RANK,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,10,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,5.9115470783884945,1.5565544372135127,0.4582741860059592,2.284144028772932,-0.42150779302198105,0.4797687861271676,0.3147880980783788,1.241766339135134,0.6545936981651279,0.6825000000000001,40,10.0,2
F011_TS_MOMENTUM_60_120,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,10,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,5.229105875616282,1.430707583570003,0.5181947330437383,1.9808518393378727,-0.4408372632954164,0.4624277456647399,0.3147880980783788,1.1159194854916241,0.6075235764386657,0.2475,40,10.0,3
F009_VOLUME_PRICE_CONFIRM,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,10,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,4.155967845415706,1.2174896431730637,0.4903053161913398,1.8767951040364101,-0.4811724910657589,0.5510597302504817,0.3147880980783788,0.9027015450946849,0.7124491749401713,0.6700000000000002,50,10.0,4
F008_VOLUME_ABNORMAL_5_20,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,10,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,2.44014682587103,0.8219417454177582,0.40882253700395477,1.6714776363906825,-0.3989160673966037,0.5741811175337187,0.3147880980783788,0.5071536473393794,0.8371763064603753,0.9117647058823529,51,10.0,5
F006_SHORT_REV_5D,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,10,25.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,1.3769561773323273,0.5225682017029483,0.46017460525634957,1.144154232839147,-0.47945428779668986,0.5433526011560693,0.3147880980783788,0.20778010362456945,0.793408878616612,0.8134615384615386,52,10.0,6
F007_PULLBACK_IN_UPTREND,LONG_ONLY_TOPN,756,2024-04-19,2026-05-15,10,10,50.0,D:\us-tech-quant\outputs\v18\factor_pack\V18_CURRENT_RAW105_FACTOR_PACK_RANKING.csv,105,105,0,519,7.595531981414117,1.8420736545508856,0.5039929523942379,2.3301352427226174,-0.41369537494995134,0.5202312138728323,0.3147880980783788,1.5272855564725067,0.6776583706799199,0.39999999999999997,44,10.0,1
