factor,rebalance_date,strategy_type,side,ticker,weight,factor_value
F007_PULLBACK_IN_UPTREND,2023-11-30,LONG_ONLY_TOPN,LONG,CRDO,0.1,0.08206404697759745
F007_PULLBACK_IN_UPTREND,2023-11-30,LONG_ONLY_TOPN,LONG,CRWD,0.1,0.08099846810047531
F007_PULLBACK_IN_UPTREND,2023-12-07,LONG_ONLY_TOPN,LONG,CRWD,0.1,0.1966321763794185
F007_PULLBACK_IN_UPTREND,2023-12-07,LONG_ONLY_TOPN,LONG,PLTR,0.1,0.183008228484774
F007_PULLBACK_IN_UPTREND,2023-12-07,LONG_ONLY_TOPN,LONG,STX,0.1,0.12090234331000133
F007_PULLBACK_IN_UPTREND,2023-12-07,LONG_ONLY_TOPN,LONG,ZS,0.1,0.11737104650310395
F007_PULLBACK_IN_UPTREND,2023-12-07,LONG_ONLY_TOPN,LONG,INTC,0.1,0.11432165689005756
F007_PULLBACK_IN_UPTREND,2023-12-07,LONG_ONLY_TOPN,LONG,DELL,0.1,0.10255483530660583
F007_PULLBACK_IN_UPTREND,2023-12-07,LONG_ONLY_TOPN,LONG,DDOG,0.1,0.10220379555805892
F007_PULLBACK_IN_UPTREND,2023-12-07,LONG_ONLY_TOPN,LONG,PANW,0.1,0.10166269129169203
F007_PULLBACK_IN_UPTREND,2023-12-07,LONG_ONLY_TOPN,LONG,NTAP,0.1,0.1015775116018859
F007_PULLBACK_IN_UPTREND,2023-12-07,LONG_ONLY_TOPN,LONG,NET,0.1,0.09927765378529424
F007_PULLBACK_IN_UPTREND,2023-12-14,LONG_ONLY_TOPN,LONG,CRWD,0.1,0.20416344263520272
F007_PULLBACK_IN_UPTREND,2023-12-14,LONG_ONLY_TOPN,LONG,IREN,0.1,0.16929036012305082
F007_PULLBACK_IN_UPTREND,2023-12-14,LONG_ONLY_TOPN,LONG,ZS,0.1,0.10943976719340753
F007_PULLBACK_IN_UPTREND,2023-12-14,LONG_ONLY_TOPN,LONG,PANW,0.1,0.10535038598844468
F007_PULLBACK_IN_UPTREND,2023-12-14,LONG_ONLY_TOPN,LONG,NOW,0.1,0.10090689523518222
F007_PULLBACK_IN_UPTREND,2023-12-14,LONG_ONLY_TOPN,LONG,AMD,0.1,0.09324187249591867
F007_PULLBACK_IN_UPTREND,2023-12-14,LONG_ONLY_TOPN,LONG,VRT,0.1,0.09318649340877178
F007_PULLBACK_IN_UPTREND,2023-12-14,LONG_ONLY_TOPN,LONG,COHR,0.1,0.09293246289214666
F007_PULLBACK_IN_UPTREND,2023-12-14,LONG_ONLY_TOPN,LONG,DDOG,0.1,0.09236113642904224
F007_PULLBACK_IN_UPTREND,2023-12-14,LONG_ONLY_TOPN,LONG,NET,0.1,0.08546158074102712
F007_PULLBACK_IN_UPTREND,2023-12-21,LONG_ONLY_TOPN,LONG,SOXL,0.1,0.30211786386136097
F007_PULLBACK_IN_UPTREND,2023-12-21,LONG_ONLY_TOPN,LONG,CRWD,0.1,0.24887620242602781
F007_PULLBACK_IN_UPTREND,2023-12-21,LONG_ONLY_TOPN,LONG,AMKR,0.1,0.20887065003084035
F007_PULLBACK_IN_UPTREND,2023-12-21,LONG_ONLY_TOPN,LONG,MPWR,0.1,0.2012702708346087
F007_PULLBACK_IN_UPTREND,2023-12-21,LONG_ONLY_TOPN,LONG,ZS,0.1,0.1982813011940211
F007_PULLBACK_IN_UPTREND,2023-12-21,LONG_ONLY_TOPN,LONG,IREN,0.1,0.1838041979023291
F007_PULLBACK_IN_UPTREND,2023-12-21,LONG_ONLY_TOPN,LONG,NET,0.1,0.18039333194408036
F007_PULLBACK_IN_UPTREND,2023-12-21,LONG_ONLY_TOPN,LONG,AMD,0.1,0.173100060848269
F007_PULLBACK_IN_UPTREND,2023-12-21,LONG_ONLY_TOPN,LONG,SNOW,0.1,0.16660928920319767
F007_PULLBACK_IN_UPTREND,2023-12-21,LONG_ONLY_TOPN,LONG,TQQQ,0.1,0.15935031340514763
F007_PULLBACK_IN_UPTREND,2023-12-29,LONG_ONLY_TOPN,LONG,IREN,0.1,0.5491945494417267
F007_PULLBACK_IN_UPTREND,2023-12-29,LONG_ONLY_TOPN,LONG,SOXL,0.1,0.2640738886416396
F007_PULLBACK_IN_UPTREND,2023-12-29,LONG_ONLY_TOPN,LONG,CRWD,0.1,0.2603820999836275
F007_PULLBACK_IN_UPTREND,2023-12-29,LONG_ONLY_TOPN,LONG,CIFR,0.1,0.2551473912800059
F007_PULLBACK_IN_UPTREND,2023-12-29,LONG_ONLY_TOPN,LONG,AMKR,0.1,0.213663447277055
F007_PULLBACK_IN_UPTREND,2023-12-29,LONG_ONLY_TOPN,LONG,NET,0.1,0.19673348401669405
F007_PULLBACK_IN_UPTREND,2023-12-29,LONG_ONLY_TOPN,LONG,ZS,0.1,0.19597518060244148
F007_PULLBACK_IN_UPTREND,2023-12-29,LONG_ONLY_TOPN,LONG,COHR,0.1,0.17620813995275497
F007_PULLBACK_IN_UPTREND,2023-12-29,LONG_ONLY_TOPN,LONG,AVGO,0.1,0.1716059528602944
F007_PULLBACK_IN_UPTREND,2023-12-29,LONG_ONLY_TOPN,LONG,TQQQ,0.1,0.17130343278394994
F007_PULLBACK_IN_UPTREND,2024-01-08,LONG_ONLY_TOPN,LONG,IREN,0.1,0.5042723205863607
F007_PULLBACK_IN_UPTREND,2024-01-08,LONG_ONLY_TOPN,LONG,BTDR,0.1,0.29376843272277836
F007_PULLBACK_IN_UPTREND,2024-01-08,LONG_ONLY_TOPN,LONG,CIFR,0.1,0.2861904815491055
F007_PULLBACK_IN_UPTREND,2024-01-08,LONG_ONLY_TOPN,LONG,SOXL,0.1,0.27177263650042405
F007_PULLBACK_IN_UPTREND,2024-01-08,LONG_ONLY_TOPN,LONG,AMKR,0.1,0.21247143019812856
F007_PULLBACK_IN_UPTREND,2024-01-08,LONG_ONLY_TOPN,LONG,INTC,0.1,0.18612496451883992
F007_PULLBACK_IN_UPTREND,2024-01-08,LONG_ONLY_TOPN,LONG,ARM,0.1,0.18316977477843538
F007_PULLBACK_IN_UPTREND,2024-01-08,LONG_ONLY_TOPN,LONG,AMD,0.1,0.17285690211359422
F007_PULLBACK_IN_UPTREND,2024-01-08,LONG_ONLY_TOPN,LONG,CRWD,0.1,0.17060503650606546
F007_PULLBACK_IN_UPTREND,2024-01-08,LONG_ONLY_TOPN,LONG,DDOG,0.1,0.1608886629839787
F007_PULLBACK_IN_UPTREND,2024-01-16,LONG_ONLY_TOPN,LONG,BTDR,0.1,0.5448236149383998
F007_PULLBACK_IN_UPTREND,2024-01-16,LONG_ONLY_TOPN,LONG,IREN,0.1,0.43485614360966657
F007_PULLBACK_IN_UPTREND,2024-01-16,LONG_ONLY_TOPN,LONG,CIFR,0.1,0.3074026087602594
F007_PULLBACK_IN_UPTREND,2024-01-16,LONG_ONLY_TOPN,LONG,SOXL,0.1,0.22834701505556845
F007_PULLBACK_IN_UPTREND,2024-01-16,LONG_ONLY_TOPN,LONG,ARM,0.1,0.1947758984840049
F007_PULLBACK_IN_UPTREND,2024-01-16,LONG_ONLY_TOPN,LONG,MOD,0.1,0.17777158043075336
F007_PULLBACK_IN_UPTREND,2024-01-16,LONG_ONLY_TOPN,LONG,INTC,0.1,0.1732250264454749
F007_PULLBACK_IN_UPTREND,2024-01-16,LONG_ONLY_TOPN,LONG,AMD,0.1,0.16366075466759294
F007_PULLBACK_IN_UPTREND,2024-01-16,LONG_ONLY_TOPN,LONG,CRWD,0.1,0.15947160196789054
F007_PULLBACK_IN_UPTREND,2024-01-16,LONG_ONLY_TOPN,LONG,AMKR,0.1,0.1540069821594966
F007_PULLBACK_IN_UPTREND,2024-01-23,LONG_ONLY_TOPN,LONG,SOXL,0.1,0.34841515667376893
F007_PULLBACK_IN_UPTREND,2024-01-23,LONG_ONLY_TOPN,LONG,CRWD,0.1,0.2787028935285429
F007_PULLBACK_IN_UPTREND,2024-01-23,LONG_ONLY_TOPN,LONG,BTDR,0.1,0.2776594980269192
F007_PULLBACK_IN_UPTREND,2024-01-23,LONG_ONLY_TOPN,LONG,AMD,0.1,0.26688195322250585
F007_PULLBACK_IN_UPTREND,2024-01-23,LONG_ONLY_TOPN,LONG,MOD,0.1,0.2509293458155203
F007_PULLBACK_IN_UPTREND,2024-01-23,LONG_ONLY_TOPN,LONG,IREN,0.1,0.20425763730952085
F007_PULLBACK_IN_UPTREND,2024-01-23,LONG_ONLY_TOPN,LONG,DDOG,0.1,0.20039774346768519
F007_PULLBACK_IN_UPTREND,2024-01-23,LONG_ONLY_TOPN,LONG,ZS,0.1,0.19872500652560152
F007_PULLBACK_IN_UPTREND,2024-01-23,LONG_ONLY_TOPN,LONG,TQQQ,0.1,0.1928617847048626
F007_PULLBACK_IN_UPTREND,2024-01-23,LONG_ONLY_TOPN,LONG,COHR,0.1,0.1836368761126505
F007_PULLBACK_IN_UPTREND,2024-01-30,LONG_ONLY_TOPN,LONG,SOXL,0.1,0.5212826198288396
F007_PULLBACK_IN_UPTREND,2024-01-30,LONG_ONLY_TOPN,LONG,SMCI,0.1,0.3565615223635903
F007_PULLBACK_IN_UPTREND,2024-01-30,LONG_ONLY_TOPN,LONG,CRWD,0.1,0.2978396485028335
F007_PULLBACK_IN_UPTREND,2024-01-30,LONG_ONLY_TOPN,LONG,MKSI,0.1,0.2866249525623799
F007_PULLBACK_IN_UPTREND,2024-01-30,LONG_ONLY_TOPN,LONG,MOD,0.1,0.28555860518580184
F007_PULLBACK_IN_UPTREND,2024-01-30,LONG_ONLY_TOPN,LONG,ACMR,0.1,0.2618323065683013
F007_PULLBACK_IN_UPTREND,2024-01-30,LONG_ONLY_TOPN,LONG,TQQQ,0.1,0.25973579015415754
F007_PULLBACK_IN_UPTREND,2024-01-30,LONG_ONLY_TOPN,LONG,DDOG,0.1,0.2554058314946666
F007_PULLBACK_IN_UPTREND,2024-01-30,LONG_ONLY_TOPN,LONG,COHR,0.1,0.2549355949072776
F007_PULLBACK_IN_UPTREND,2024-01-30,LONG_ONLY_TOPN,LONG,AMD,0.1,0.24982634005819593
F007_PULLBACK_IN_UPTREND,2024-02-06,LONG_ONLY_TOPN,LONG,BTDR,0.1,0.5042636588603535
F007_PULLBACK_IN_UPTREND,2024-02-06,LONG_ONLY_TOPN,LONG,SMCI,0.1,0.4252279104616138
F007_PULLBACK_IN_UPTREND,2024-02-06,LONG_ONLY_TOPN,LONG,SOXL,0.1,0.3416276467944982
F007_PULLBACK_IN_UPTREND,2024-02-06,LONG_ONLY_TOPN,LONG,CRWD,0.1,0.257163912962867
F007_PULLBACK_IN_UPTREND,2024-02-06,LONG_ONLY_TOPN,LONG,ICHR,0.1,0.255967951205403
F007_PULLBACK_IN_UPTREND,2024-02-06,LONG_ONLY_TOPN,LONG,MKSI,0.1,0.2507238791072908
F007_PULLBACK_IN_UPTREND,2024-02-06,LONG_ONLY_TOPN,LONG,AMD,0.1,0.2460890513566948
F007_PULLBACK_IN_UPTREND,2024-02-06,LONG_ONLY_TOPN,LONG,MOD,0.1,0.2409107457332757
F007_PULLBACK_IN_UPTREND,2024-02-06,LONG_ONLY_TOPN,LONG,AMKR,0.1,0.2082986736843544
F007_PULLBACK_IN_UPTREND,2024-02-06,LONG_ONLY_TOPN,LONG,SANM,0.1,0.20285187394556295
F007_PULLBACK_IN_UPTREND,2024-02-13,LONG_ONLY_TOPN,LONG,SMCI,0.1,0.6685607543340635
F007_PULLBACK_IN_UPTREND,2024-02-13,LONG_ONLY_TOPN,LONG,COHR,0.1,0.27825879988287255
F007_PULLBACK_IN_UPTREND,2024-02-13,LONG_ONLY_TOPN,LONG,LITE,0.1,0.21136080581275593
F007_PULLBACK_IN_UPTREND,2024-02-13,LONG_ONLY_TOPN,LONG,SOXL,0.1,0.20938422805560825
F007_PULLBACK_IN_UPTREND,2024-02-13,LONG_ONLY_TOPN,LONG,CRWD,0.1,0.2061519288944628
F007_PULLBACK_IN_UPTREND,2024-02-13,LONG_ONLY_TOPN,LONG,POWL,0.1,0.19602363991514665
F007_PULLBACK_IN_UPTREND,2024-02-13,LONG_ONLY_TOPN,LONG,AMD,0.1,0.19147520323591033
F007_PULLBACK_IN_UPTREND,2024-02-13,LONG_ONLY_TOPN,LONG,NVDA,0.1,0.17758455254386768
F007_PULLBACK_IN_UPTREND,2024-02-13,LONG_ONLY_TOPN,LONG,META,0.1,0.1763654421462231
F007_PULLBACK_IN_UPTREND,2024-02-13,LONG_ONLY_TOPN,LONG,ASML,0.1,0.16593291097197083
F007_PULLBACK_IN_UPTREND,2024-02-21,LONG_ONLY_TOPN,LONG,SMCI,0.1,0.7857288399510155
F007_PULLBACK_IN_UPTREND,2024-02-21,LONG_ONLY_TOPN,LONG,IREN,0.1,0.4915268202503803
F007_PULLBACK_IN_UPTREND,2024-02-21,LONG_ONLY_TOPN,LONG,ARM,0.1,0.44773703440387913
F007_PULLBACK_IN_UPTREND,2024-02-21,LONG_ONLY_TOPN,LONG,BTDR,0.1,0.3657876537137927
F007_PULLBACK_IN_UPTREND,2024-02-21,LONG_ONLY_TOPN,LONG,POWL,0.1,0.36210743584160965
F007_PULLBACK_IN_UPTREND,2024-02-21,LONG_ONLY_TOPN,LONG,COHR,0.1,0.32752950725692875
F007_PULLBACK_IN_UPTREND,2024-02-21,LONG_ONLY_TOPN,LONG,SOXL,0.1,0.28712635257683927
F007_PULLBACK_IN_UPTREND,2024-02-21,LONG_ONLY_TOPN,LONG,PANW,0.1,0.27645012926180984
F007_PULLBACK_IN_UPTREND,2024-02-21,LONG_ONLY_TOPN,LONG,CRWD,0.1,0.2754288982024776
F007_PULLBACK_IN_UPTREND,2024-02-21,LONG_ONLY_TOPN,LONG,NVDA,0.1,0.249597157170999
F007_PULLBACK_IN_UPTREND,2024-02-28,LONG_ONLY_TOPN,LONG,SMCI,0.1,0.7616689887022097
F007_PULLBACK_IN_UPTREND,2024-02-28,LONG_ONLY_TOPN,LONG,ARM,0.1,0.4644158182386712
F007_PULLBACK_IN_UPTREND,2024-02-28,LONG_ONLY_TOPN,LONG,POWL,0.1,0.38272649362286837
F007_PULLBACK_IN_UPTREND,2024-02-28,LONG_ONLY_TOPN,LONG,ICHR,0.1,0.274588888526092
F007_PULLBACK_IN_UPTREND,2024-02-28,LONG_ONLY_TOPN,LONG,COHR,0.1,0.2571499713987228
F007_PULLBACK_IN_UPTREND,2024-02-28,LONG_ONLY_TOPN,LONG,SOXL,0.1,0.24308097802298193
F007_PULLBACK_IN_UPTREND,2024-02-28,LONG_ONLY_TOPN,LONG,MOD,0.1,0.22238248639847052
F007_PULLBACK_IN_UPTREND,2024-02-28,LONG_ONLY_TOPN,LONG,IREN,0.1,0.21128763883040003
F007_PULLBACK_IN_UPTREND,2024-02-28,LONG_ONLY_TOPN,LONG,MKSI,0.1,0.1983823494092935
F007_PULLBACK_IN_UPTREND,2024-02-28,LONG_ONLY_TOPN,LONG,META,0.1,0.18985094333454686
F007_PULLBACK_IN_UPTREND,2024-03-06,LONG_ONLY_TOPN,LONG,SMCI,0.1,1.0776878126863048
F007_PULLBACK_IN_UPTREND,2024-03-06,LONG_ONLY_TOPN,LONG,ARM,0.1,0.5271354034802247
F007_PULLBACK_IN_UPTREND,2024-03-06,LONG_ONLY_TOPN,LONG,POWL,0.1,0.4919946991642888
F007_PULLBACK_IN_UPTREND,2024-03-06,LONG_ONLY_TOPN,LONG,ACMR,0.1,0.4143345897705521
F007_PULLBACK_IN_UPTREND,2024-03-06,LONG_ONLY_TOPN,LONG,MOD,0.1,0.34224383006671005
F007_PULLBACK_IN_UPTREND,2024-03-06,LONG_ONLY_TOPN,LONG,SOXL,0.1,0.279297124902691
F007_PULLBACK_IN_UPTREND,2024-03-06,LONG_ONLY_TOPN,LONG,NVDA,0.1,0.2732532672113052
F007_PULLBACK_IN_UPTREND,2024-03-06,LONG_ONLY_TOPN,LONG,ICHR,0.1,0.24941368565812386
F007_PULLBACK_IN_UPTREND,2024-03-06,LONG_ONLY_TOPN,LONG,FIX,0.1,0.24595904584966005
F007_PULLBACK_IN_UPTREND,2024-03-06,LONG_ONLY_TOPN,LONG,CEG,0.1,0.23929304076278513
F007_PULLBACK_IN_UPTREND,2024-03-13,LONG_ONLY_TOPN,LONG,SMCI,0.1,1.2605748854488903
F007_PULLBACK_IN_UPTREND,2024-03-13,LONG_ONLY_TOPN,LONG,ARM,0.1,0.4511179563416188
F007_PULLBACK_IN_UPTREND,2024-03-13,LONG_ONLY_TOPN,LONG,NVDA,0.1,0.379738220521086
F007_PULLBACK_IN_UPTREND,2024-03-13,LONG_ONLY_TOPN,LONG,POWL,0.1,0.3793916026586366
F007_PULLBACK_IN_UPTREND,2024-03-13,LONG_ONLY_TOPN,LONG,SOXL,0.1,0.36446792331896694
F007_PULLBACK_IN_UPTREND,2024-03-13,LONG_ONLY_TOPN,LONG,ACMR,0.1,0.3438216384674862
F007_PULLBACK_IN_UPTREND,2024-03-13,LONG_ONLY_TOPN,LONG,DELL,0.1,0.3168783537365227
F007_PULLBACK_IN_UPTREND,2024-03-13,LONG_ONLY_TOPN,LONG,CLS,0.1,0.3105555366309423
F007_PULLBACK_IN_UPTREND,2024-03-13,LONG_ONLY_TOPN,LONG,VST,0.1,0.3042789097918024
F007_PULLBACK_IN_UPTREND,2024-03-13,LONG_ONLY_TOPN,LONG,PSTG,0.1,0.29737473380299656
F007_PULLBACK_IN_UPTREND,2024-03-20,LONG_ONLY_TOPN,LONG,SMCI,0.1,1.061762739479222
F007_PULLBACK_IN_UPTREND,2024-03-20,LONG_ONLY_TOPN,LONG,POWL,0.1,0.42170549860692647
F007_PULLBACK_IN_UPTREND,2024-03-20,LONG_ONLY_TOPN,LONG,ARM,0.1,0.39467271772172213
F007_PULLBACK_IN_UPTREND,2024-03-20,LONG_ONLY_TOPN,LONG,NVDA,0.1,0.38802994735056395
F007_PULLBACK_IN_UPTREND,2024-03-20,LONG_ONLY_TOPN,LONG,SOXL,0.1,0.2838801252303386
F007_PULLBACK_IN_UPTREND,2024-03-20,LONG_ONLY_TOPN,LONG,VST,0.1,0.2737567992704466
F007_PULLBACK_IN_UPTREND,2024-03-20,LONG_ONLY_TOPN,LONG,ACMR,0.1,0.25810600289882074
F007_PULLBACK_IN_UPTREND,2024-03-20,LONG_ONLY_TOPN,LONG,CLS,0.1,0.25193984914663986
F007_PULLBACK_IN_UPTREND,2024-03-20,LONG_ONLY_TOPN,LONG,VRT,0.1,0.22960424784834121
F007_PULLBACK_IN_UPTREND,2024-03-20,LONG_ONLY_TOPN,LONG,DELL,0.1,0.2175993977881609
F007_PULLBACK_IN_UPTREND,2024-03-27,LONG_ONLY_TOPN,LONG,SMCI,0.1,0.9238918840657449
F007_PULLBACK_IN_UPTREND,2024-03-27,LONG_ONLY_TOPN,LONG,NVDA,0.1,0.3674609279864114
F007_PULLBACK_IN_UPTREND,2024-03-27,LONG_ONLY_TOPN,LONG,ARM,0.1,0.3577546148673184
F007_PULLBACK_IN_UPTREND,2024-03-27,LONG_ONLY_TOPN,LONG,VST,0.1,0.3445350221352257
F007_PULLBACK_IN_UPTREND,2024-03-27,LONG_ONLY_TOPN,LONG,MOD,0.1,0.3228744830374156
F007_PULLBACK_IN_UPTREND,2024-03-27,LONG_ONLY_TOPN,LONG,VRT,0.1,0.2806193462843171
F007_PULLBACK_IN_UPTREND,2024-03-27,LONG_ONLY_TOPN,LONG,FIX,0.1,0.24683693918384275
F007_PULLBACK_IN_UPTREND,2024-03-27,LONG_ONLY_TOPN,LONG,ACMR,0.1,0.24578448692161714
F007_PULLBACK_IN_UPTREND,2024-03-27,LONG_ONLY_TOPN,LONG,POWL,0.1,0.2405387306298243
F007_PULLBACK_IN_UPTREND,2024-03-27,LONG_ONLY_TOPN,LONG,CLS,0.1,0.2220263981640366
F007_PULLBACK_IN_UPTREND,2024-04-04,LONG_ONLY_TOPN,LONG,SMCI,0.1,0.8807537319180438
F007_PULLBACK_IN_UPTREND,2024-04-04,LONG_ONLY_TOPN,LONG,VST,0.1,0.34362427122121714
F007_PULLBACK_IN_UPTREND,2024-04-04,LONG_ONLY_TOPN,LONG,NVDA,0.1,0.33440337466680525
F007_PULLBACK_IN_UPTREND,2024-04-04,LONG_ONLY_TOPN,LONG,ARM,0.1,0.3299230392738302
F007_PULLBACK_IN_UPTREND,2024-04-04,LONG_ONLY_TOPN,LONG,POWL,0.1,0.3171531950922871
F007_PULLBACK_IN_UPTREND,2024-04-04,LONG_ONLY_TOPN,LONG,SOXL,0.1,0.3139815103697069
F007_PULLBACK_IN_UPTREND,2024-04-04,LONG_ONLY_TOPN,LONG,VRT,0.1,0.30851867206642625
F007_PULLBACK_IN_UPTREND,2024-04-04,LONG_ONLY_TOPN,LONG,ACMR,0.1,0.2853560247289919
F007_PULLBACK_IN_UPTREND,2024-04-04,LONG_ONLY_TOPN,LONG,FIX,0.1,0.27473370373780104
F007_PULLBACK_IN_UPTREND,2024-04-04,LONG_ONLY_TOPN,LONG,MOD,0.1,0.2717602572023206
F007_PULLBACK_IN_UPTREND,2024-04-11,LONG_ONLY_TOPN,LONG,SMCI,0.1,0.7786532657285286
F007_PULLBACK_IN_UPTREND,2024-04-11,LONG_ONLY_TOPN,LONG,VST,0.1,0.36160505485837524
F007_PULLBACK_IN_UPTREND,2024-04-11,LONG_ONLY_TOPN,LONG,ARM,0.1,0.3181953938826187
F007_PULLBACK_IN_UPTREND,2024-04-11,LONG_ONLY_TOPN,LONG,CLS,0.1,0.31051485160890807
F007_PULLBACK_IN_UPTREND,2024-04-11,LONG_ONLY_TOPN,LONG,DELL,0.1,0.2882716918594682
F007_PULLBACK_IN_UPTREND,2024-04-11,LONG_ONLY_TOPN,LONG,CEG,0.1,0.26540038810280553
F007_PULLBACK_IN_UPTREND,2024-04-11,LONG_ONLY_TOPN,LONG,VRT,0.1,0.2653805909979398
F007_PULLBACK_IN_UPTREND,2024-04-11,LONG_ONLY_TOPN,LONG,POWL,0.1,0.25030605106862325
F007_PULLBACK_IN_UPTREND,2024-04-11,LONG_ONLY_TOPN,LONG,FIX,0.1,0.24494350599842463
F007_PULLBACK_IN_UPTREND,2024-04-11,LONG_ONLY_TOPN,LONG,ACMR,0.1,0.24380226169252878
F007_PULLBACK_IN_UPTREND,2024-04-18,LONG_ONLY_TOPN,LONG,SMCI,0.1,0.4573271482612418
F007_PULLBACK_IN_UPTREND,2024-04-18,LONG_ONLY_TOPN,LONG,VST,0.1,0.3774381751111014
F007_PULLBACK_IN_UPTREND,2024-04-18,LONG_ONLY_TOPN,LONG,ARM,0.1,0.3536255355284069
F007_PULLBACK_IN_UPTREND,2024-04-18,LONG_ONLY_TOPN,LONG,VRT,0.1,0.29943121961572705
F007_PULLBACK_IN_UPTREND,2024-04-18,LONG_ONLY_TOPN,LONG,CEG,0.1,0.28925772821839313
F007_PULLBACK_IN_UPTREND,2024-04-18,LONG_ONLY_TOPN,LONG,MU,0.1,0.25907738573347844
F007_PULLBACK_IN_UPTREND,2024-04-18,LONG_ONLY_TOPN,LONG,POWL,0.1,0.25783790452409827
F007_PULLBACK_IN_UPTREND,2024-04-18,LONG_ONLY_TOPN,LONG,NVDA,0.1,0.2568305160893963
F007_PULLBACK_IN_UPTREND,2024-04-18,LONG_ONLY_TOPN,LONG,DELL,0.1,0.2486920526888064
F007_PULLBACK_IN_UPTREND,2024-04-18,LONG_ONLY_TOPN,LONG,CIFR,0.1,0.24402860743662025
F007_PULLBACK_IN_UPTREND,2024-04-25,LONG_ONLY_TOPN,LONG,SMCI,0.1,0.38357781378581235
F007_PULLBACK_IN_UPTREND,2024-04-25,LONG_ONLY_TOPN,LONG,VST,0.1,0.24296077238457697
F007_PULLBACK_IN_UPTREND,2024-04-25,LONG_ONLY_TOPN,LONG,CEG,0.1,0.21776425751225545
F007_PULLBACK_IN_UPTREND,2024-04-25,LONG_ONLY_TOPN,LONG,ACMR,0.1,0.21022524688515531
F007_PULLBACK_IN_UPTREND,2024-04-25,LONG_ONLY_TOPN,LONG,ARM,0.1,0.20085309968801687
F007_PULLBACK_IN_UPTREND,2024-04-25,LONG_ONLY_TOPN,LONG,POWL,0.1,0.17786652888433369
F007_PULLBACK_IN_UPTREND,2024-04-25,LONG_ONLY_TOPN,LONG,NVDA,0.1,0.1716357302100259
F007_PULLBACK_IN_UPTREND,2024-04-25,LONG_ONLY_TOPN,LONG,VRT,0.1,0.16933008008217715
F007_PULLBACK_IN_UPTREND,2024-04-25,LONG_ONLY_TOPN,LONG,META,0.1,0.1656676438991496
F007_PULLBACK_IN_UPTREND,2024-04-25,LONG_ONLY_TOPN,LONG,DELL,0.1,0.16527123543399153
F007_PULLBACK_IN_UPTREND,2024-05-02,LONG_ONLY_TOPN,LONG,CIFR,0.1,0.31324510571716707
F007_PULLBACK_IN_UPTREND,2024-05-02,LONG_ONLY_TOPN,LONG,ACMR,0.1,0.3030234177764184
F007_PULLBACK_IN_UPTREND,2024-05-02,LONG_ONLY_TOPN,LONG,VST,0.1,0.2864857386854023
F007_PULLBACK_IN_UPTREND,2024-05-02,LONG_ONLY_TOPN,LONG,VRT,0.1,0.24847162178989202
F007_PULLBACK_IN_UPTREND,2024-05-02,LONG_ONLY_TOPN,LONG,DELL,0.1,0.23615319843860752
F007_PULLBACK_IN_UPTREND,2024-05-02,LONG_ONLY_TOPN,LONG,CEG,0.1,0.20169635001743896
F007_PULLBACK_IN_UPTREND,2024-05-02,LONG_ONLY_TOPN,LONG,FIX,0.1,0.1730277264471575
F007_PULLBACK_IN_UPTREND,2024-05-02,LONG_ONLY_TOPN,LONG,MOD,0.1,0.1641059856141412
F007_PULLBACK_IN_UPTREND,2024-05-02,LONG_ONLY_TOPN,LONG,IREN,0.1,0.16259765960334124
F007_PULLBACK_IN_UPTREND,2024-05-02,LONG_ONLY_TOPN,LONG,MU,0.1,0.14076959569405142
F007_PULLBACK_IN_UPTREND,2024-05-09,LONG_ONLY_TOPN,LONG,VST,0.1,0.3422612315033881
F007_PULLBACK_IN_UPTREND,2024-05-09,LONG_ONLY_TOPN,LONG,VRT,0.1,0.2142239711186325
F007_PULLBACK_IN_UPTREND,2024-05-09,LONG_ONLY_TOPN,LONG,ACMR,0.1,0.19368927946850747
F007_PULLBACK_IN_UPTREND,2024-05-09,LONG_ONLY_TOPN,LONG,DELL,0.1,0.19151237728558154
F007_PULLBACK_IN_UPTREND,2024-05-09,LONG_ONLY_TOPN,LONG,CEG,0.1,0.1516236841047221
F007_PULLBACK_IN_UPTREND,2024-05-09,LONG_ONLY_TOPN,LONG,MU,0.1,0.14504446698316606
F007_PULLBACK_IN_UPTREND,2024-05-09,LONG_ONLY_TOPN,LONG,WDC,0.1,0.10580175811762653
F007_PULLBACK_IN_UPTREND,2024-05-09,LONG_ONLY_TOPN,LONG,FORM,0.1,0.10110609614225449
F007_PULLBACK_IN_UPTREND,2024-05-09,LONG_ONLY_TOPN,LONG,QCOM,0.1,0.09774002142160723
F007_PULLBACK_IN_UPTREND,2024-05-09,LONG_ONLY_TOPN,LONG,FIX,0.1,0.08747338167364342
F007_PULLBACK_IN_UPTREND,2024-05-16,LONG_ONLY_TOPN,LONG,VST,0.1,0.46501994641352
F007_PULLBACK_IN_UPTREND,2024-05-16,LONG_ONLY_TOPN,LONG,VRT,0.1,0.3075507604256103
F007_PULLBACK_IN_UPTREND,2024-05-16,LONG_ONLY_TOPN,LONG,CEG,0.1,0.2894314193237354
F007_PULLBACK_IN_UPTREND,2024-05-16,LONG_ONLY_TOPN,LONG,DELL,0.1,0.2449219103229715
F007_PULLBACK_IN_UPTREND,2024-05-16,LONG_ONLY_TOPN,LONG,FIX,0.1,0.2242502873637102
