run_time,ticker,in_raw_universe,in_screened_universe,in_selected_for_execution,in_second_stage,in_latest_price_snapshot,in_manual_review_file,manual_review_decision,full_pipeline_status,special_tag,inferred_exclusion_reason,price_status,price_source,latest_price_date,latest_close,latest_volume,raw_bucket,raw_compat_status
2026-05-27 22:48:34,PLTR,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\PLTR.csv,2026-05-15,133.99000549316406,32344600.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,POWL,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\POWL.csv,2026-05-15,292.6499938964844,1260100.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,PSTG,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\PSTG.csv,2026-05-15,81.18000030517578,2247171.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,PWR,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\PWR.csv,2026-05-15,769.989990234375,1012500.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,QCOM,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\QCOM.csv,2026-05-15,201.4900054931641,25824900.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,QQQ,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,BENCHMARK_OR_CORE_ETF,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\QQQ.csv,2026-05-15,708.9299926757812,51687900.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,SANM,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\SANM.csv,2026-05-15,235.33999633789065,854600.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,SMCI,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\SMCI.csv,2026-05-15,31.040000915527344,27276500.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,SMH,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,BENCHMARK_OR_CORE_ETF,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\SMH.csv,2026-05-15,556.3400268554688,12957500.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,SNDK,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\SNDK.csv,2026-05-15,1407.6099853515625,13937400.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,SNOW,True,True,True,False,True,True,WATCH,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\SNOW.csv,2026-05-15,157.47000122070312,7729000.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,SOXL,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,LEVERAGED_ETF_WATCH_ONLY,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\SOXL.csv,2026-05-15,164.17999267578125,61516400.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,SOXX,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,BENCHMARK_OR_CORE_ETF,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\SOXX.csv,2026-05-15,508.5199890136719,9324700.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,SPY,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,BENCHMARK_OR_CORE_ETF,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\SPY.csv,2026-05-15,739.1699829101562,60290000.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,STX,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\STX.csv,2026-05-15,795.469970703125,2779400.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,TER,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\TER.csv,2026-05-15,337.8800048828125,4249100.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,TQQQ,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,LEVERAGED_ETF_WATCH_ONLY,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\TQQQ.csv,2026-05-15,75.33999633789062,80890300.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,TSLA,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\TSLA.csv,2026-05-15,422.239990234375,52271800.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,TSM,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\TSM.csv,2026-05-15,404.3500061035156,11831300.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,TXN,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\TXN.csv,2026-05-15,302.7300109863281,6655800.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,VECO,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\VECO.csv,2026-05-15,58.63999938964844,1143900.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,VRT,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\VRT.csv,2026-05-15,370.9400024414063,4860900.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,VST,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\VST.csv,2026-05-15,139.67999267578125,6624200.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,WDC,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\WDC.csv,2026-05-15,482.0199890136719,7003800.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,XLK,True,True,True,False,True,False,,SELECTED_FOR_EXECUTION_REVIEW,BENCHMARK_OR_CORE_ETF,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\XLK.csv,2026-05-15,176.25999450683594,14514400.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
2026-05-27 22:48:34,ZS,True,True,True,False,True,True,WATCH,SELECTED_FOR_EXECUTION_REVIEW,,,OK_EXISTING_LOCAL_PRICE,D:\us-tech-quant\data\v16\prices_full\ZS.csv,2026-05-15,161.0500030517578,4155900.0,V18_RAW105_COMPAT,OK_NON_RECURSIVE_EXACT_V17_6E_YAML
