path,relative_path,file_size_mb,keep_reason,protected_category
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Katmandu,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Katmandu,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Khandyga,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Khandyga,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Kolkata,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Kolkata,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Krasnoyarsk,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Krasnoyarsk,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Kuala_Lumpur,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Kuala_Lumpur,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Kuching,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Kuching,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Kuwait,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Kuwait,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Macao,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Macao,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Macau,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Macau,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Magadan,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Magadan,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Makassar,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Makassar,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Manila,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Manila,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Muscat,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Muscat,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Nicosia,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Nicosia,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Novokuznetsk,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Novokuznetsk,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Novosibirsk,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Novosibirsk,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Omsk,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Omsk,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Oral,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Oral,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Phnom_Penh,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Phnom_Penh,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Pontianak,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Pontianak,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Pyongyang,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Pyongyang,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Qatar,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Qatar,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Qostanay,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Qostanay,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Qyzylorda,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Qyzylorda,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Rangoon,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Rangoon,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Riyadh,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Riyadh,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Saigon,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Saigon,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Sakhalin,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Sakhalin,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Samarkand,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Samarkand,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Seoul,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Seoul,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Shanghai,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Shanghai,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Singapore,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Singapore,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Srednekolymsk,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Srednekolymsk,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Taipei,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Taipei,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Tashkent,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Tashkent,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Tbilisi,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Tbilisi,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Tehran,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Tehran,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Tel_Aviv,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Tel_Aviv,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Thimbu,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Thimbu,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Thimphu,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Thimphu,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Tokyo,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Tokyo,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Tomsk,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Tomsk,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Ujung_Pandang,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Ujung_Pandang,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Ulaanbaatar,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Ulaanbaatar,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Ulan_Bator,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Ulan_Bator,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Urumqi,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Urumqi,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Ust-Nera,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Ust-Nera,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Vientiane,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Vientiane,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Vladivostok,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Vladivostok,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Yakutsk,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Yakutsk,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Yangon,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Yangon,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Yekaterinburg,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Yekaterinburg,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\Yerevan,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Yerevan,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Asia\__init__.py,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/__init__.py,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Atlantic\Azores,.venv/Lib/site-packages/tzdata/zoneinfo/Atlantic/Azores,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Atlantic\Bermuda,.venv/Lib/site-packages/tzdata/zoneinfo/Atlantic/Bermuda,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Atlantic\Canary,.venv/Lib/site-packages/tzdata/zoneinfo/Atlantic/Canary,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Atlantic\Cape_Verde,.venv/Lib/site-packages/tzdata/zoneinfo/Atlantic/Cape_Verde,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Atlantic\Faeroe,.venv/Lib/site-packages/tzdata/zoneinfo/Atlantic/Faeroe,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Atlantic\Faroe,.venv/Lib/site-packages/tzdata/zoneinfo/Atlantic/Faroe,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Atlantic\Jan_Mayen,.venv/Lib/site-packages/tzdata/zoneinfo/Atlantic/Jan_Mayen,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Atlantic\Madeira,.venv/Lib/site-packages/tzdata/zoneinfo/Atlantic/Madeira,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Atlantic\Reykjavik,.venv/Lib/site-packages/tzdata/zoneinfo/Atlantic/Reykjavik,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Atlantic\South_Georgia,.venv/Lib/site-packages/tzdata/zoneinfo/Atlantic/South_Georgia,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Atlantic\Stanley,.venv/Lib/site-packages/tzdata/zoneinfo/Atlantic/Stanley,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Atlantic\St_Helena,.venv/Lib/site-packages/tzdata/zoneinfo/Atlantic/St_Helena,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Atlantic\__init__.py,.venv/Lib/site-packages/tzdata/zoneinfo/Atlantic/__init__.py,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Australia\ACT,.venv/Lib/site-packages/tzdata/zoneinfo/Australia/ACT,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Australia\Adelaide,.venv/Lib/site-packages/tzdata/zoneinfo/Australia/Adelaide,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Australia\Brisbane,.venv/Lib/site-packages/tzdata/zoneinfo/Australia/Brisbane,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Australia\Broken_Hill,.venv/Lib/site-packages/tzdata/zoneinfo/Australia/Broken_Hill,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Australia\Canberra,.venv/Lib/site-packages/tzdata/zoneinfo/Australia/Canberra,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Australia\Currie,.venv/Lib/site-packages/tzdata/zoneinfo/Australia/Currie,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Australia\Darwin,.venv/Lib/site-packages/tzdata/zoneinfo/Australia/Darwin,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Australia\Eucla,.venv/Lib/site-packages/tzdata/zoneinfo/Australia/Eucla,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Australia\Hobart,.venv/Lib/site-packages/tzdata/zoneinfo/Australia/Hobart,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Australia\LHI,.venv/Lib/site-packages/tzdata/zoneinfo/Australia/LHI,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Australia\Lindeman,.venv/Lib/site-packages/tzdata/zoneinfo/Australia/Lindeman,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Australia\Lord_Howe,.venv/Lib/site-packages/tzdata/zoneinfo/Australia/Lord_Howe,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Australia\Melbourne,.venv/Lib/site-packages/tzdata/zoneinfo/Australia/Melbourne,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Australia\North,.venv/Lib/site-packages/tzdata/zoneinfo/Australia/North,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Australia\NSW,.venv/Lib/site-packages/tzdata/zoneinfo/Australia/NSW,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Australia\Perth,.venv/Lib/site-packages/tzdata/zoneinfo/Australia/Perth,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Australia\Queensland,.venv/Lib/site-packages/tzdata/zoneinfo/Australia/Queensland,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Australia\South,.venv/Lib/site-packages/tzdata/zoneinfo/Australia/South,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Australia\Sydney,.venv/Lib/site-packages/tzdata/zoneinfo/Australia/Sydney,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Australia\Tasmania,.venv/Lib/site-packages/tzdata/zoneinfo/Australia/Tasmania,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Australia\Victoria,.venv/Lib/site-packages/tzdata/zoneinfo/Australia/Victoria,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Australia\West,.venv/Lib/site-packages/tzdata/zoneinfo/Australia/West,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Australia\Yancowinna,.venv/Lib/site-packages/tzdata/zoneinfo/Australia/Yancowinna,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Australia\__init__.py,.venv/Lib/site-packages/tzdata/zoneinfo/Australia/__init__.py,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Brazil\Acre,.venv/Lib/site-packages/tzdata/zoneinfo/Brazil/Acre,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Brazil\DeNoronha,.venv/Lib/site-packages/tzdata/zoneinfo/Brazil/DeNoronha,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Brazil\East,.venv/Lib/site-packages/tzdata/zoneinfo/Brazil/East,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Brazil\West,.venv/Lib/site-packages/tzdata/zoneinfo/Brazil/West,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Brazil\__init__.py,.venv/Lib/site-packages/tzdata/zoneinfo/Brazil/__init__.py,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Canada\Atlantic,.venv/Lib/site-packages/tzdata/zoneinfo/Canada/Atlantic,0.002,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Canada\Central,.venv/Lib/site-packages/tzdata/zoneinfo/Canada/Central,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Canada\Eastern,.venv/Lib/site-packages/tzdata/zoneinfo/Canada/Eastern,0.002,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Canada\Mountain,.venv/Lib/site-packages/tzdata/zoneinfo/Canada/Mountain,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Canada\Newfoundland,.venv/Lib/site-packages/tzdata/zoneinfo/Canada/Newfoundland,0.002,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Canada\Pacific,.venv/Lib/site-packages/tzdata/zoneinfo/Canada/Pacific,0.002,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Canada\Saskatchewan,.venv/Lib/site-packages/tzdata/zoneinfo/Canada/Saskatchewan,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Canada\Yukon,.venv/Lib/site-packages/tzdata/zoneinfo/Canada/Yukon,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Canada\__init__.py,.venv/Lib/site-packages/tzdata/zoneinfo/Canada/__init__.py,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Chile\Continental,.venv/Lib/site-packages/tzdata/zoneinfo/Chile/Continental,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Chile\EasterIsland,.venv/Lib/site-packages/tzdata/zoneinfo/Chile/EasterIsland,0.001,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Chile\__init__.py,.venv/Lib/site-packages/tzdata/zoneinfo/Chile/__init__.py,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT+0,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT+0,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT+1,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT+1,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT+10,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT+10,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT+11,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT+11,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT+12,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT+12,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT+2,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT+2,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT+3,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT+3,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT+4,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT+4,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT+5,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT+5,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT+6,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT+6,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT+7,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT+7,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT+8,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT+8,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT+9,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT+9,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT-0,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT-0,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT-1,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT-1,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT-10,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT-10,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT-11,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT-11,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT-12,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT-12,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT-13,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT-13,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT-14,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT-14,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT-2,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT-2,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT-3,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT-3,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT-4,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT-4,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT-5,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT-5,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT-6,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT-6,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT-7,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT-7,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT-8,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT-8,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT-9,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT-9,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\GMT0,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT0,0.000,PROTECTED_VENV,.venv
D:\us-tech-quant\.venv\Lib\site-packages\tzdata\zoneinfo\Etc\Greenwich,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/Greenwich,0.000,PROTECTED_VENV,.venv
